trace_name,station,true_s_sample,raw_s_peak_count,max_s_sample,max_s_probability,nearest_raw_s_sample,nearest_raw_s_probability,nearest_raw_s_error_samples,nearest_raw_s_abs_error_s,nearest_raw_s_within_near_samples,normal_picker_s_sample,normal_picker_s_error_samples,normal_picker_s_abs_error_s
VAF.HE_20250113080136_HH_EV,VAF,5342,1,5326,0.1773446798324585,5326,0.1773446798324585,16,0.16,True,,,
NIF.HE_20250206123739_HH_EV,NIF,2656,1,2637,0.19716700911521912,2637,0.19716700911521912,19,0.19,True,,,
TOF.HE_20250120115257_HH_EV,TOF,5459,2,5523,0.10685783624649048,5501,0.10454419255256653,-42,0.42,True,,,
KU6.HE_20250124104814_HH_EV,KU6,3416,1,3486,0.16927140951156616,3486,0.16927140951156616,-70,0.7,False,,,
KAF.HE_20250221150507_HH_EV,KAF,3258,0,3350,0.07083249092102051,,,,,False,,,
KUNI.HE_20250219135504_HH_EV,KUNI,3587,1,3584,0.49460217356681824,3584,0.49460217356681824,3,0.03,True,3584,3,0.03
VJF.HE_20250225100949_HH_EV,VJF,5295,1,4882,0.18164676427841187,4882,0.18164676427841187,413,4.13,False,,,
FIA1.HE_20250108094928_HH_EV,FIA1,3661,1,3706,0.15736129879951477,3706,0.15736129879951477,-45,0.45,True,,,
OUL.FN_20250212113645_HH_EV,OUL,2937,1,3006,0.2706071436405182,3006,0.2706071436405182,-69,0.69,False,3006,,
KU6.HE_20250117123929_HH_EV,KU6,4526,1,4534,0.19954577088356018,4534,0.19954577088356018,-8,0.08,True,,,
FIA0.HE_20250128123334_HH_EV,FIA0,3627,1,3753,0.22225487232208252,3753,0.22225487232208252,-126,1.26,False,,,
HEL1.HE_20250131125622_HH_EV,HEL1,3534,1,3529,0.4541880488395691,3529,0.4541880488395691,5,0.05,True,3529,5,0.05
OBF0.HE_20250108120200_HH_EV,OBF0,3615,1,3593,0.2215879261493683,3593,0.2215879261493683,22,0.22,True,3593,,
MSF.FN_20250204040534_HH_EV,MSF,4845,1,4893,0.21062475442886353,4893,0.21062475442886353,-48,0.48,True,,,
VJF.HE_20250221113639_HH_EV,VJF,5182,1,5182,0.14487287402153015,5182,0.14487287402153015,0,0.0,True,,,
OLKF.FN_20250202200521_HH_EV,OLKF,5057,1,5143,0.14928272366523743,5143,0.14928272366523743,-86,0.86,False,,,
KPF.HE_20250120103157_HH_EV,KPF,5099,1,5326,0.10220661759376526,5326,0.10220661759376526,-227,2.27,False,,,
KEV.HE_20250218202535_HH_EV,KEV,5188,0,5999,0.07892337441444397,,,,,False,,,
TOF.HE_20250218002344_HH_EV,TOF,4392,1,4362,0.184251070022583,4362,0.184251070022583,30,0.3,True,,,
KU6.HE_20250222210203_HH_EV,KU6,3529,1,3565,0.18156000971794128,3565,0.18156000971794128,-36,0.36,True,,,
VRF.HE_20250105200510_HH_EV,VRF,4518,1,4677,0.1271854043006897,4677,0.1271854043006897,-159,1.59,False,,,
SUF.HE_20250227123632_HH_EV,SUF,4115,2,4150,0.20676299929618835,4093,0.12337613105773926,22,0.22,True,,,
KPF.HE_20250206133310_HH_EV,KPF,4555,1,4691,0.1508239507675171,4691,0.1508239507675171,-136,1.36,False,,,
RAJF.FN_20250217120525_HH_EV,RAJF,4866,1,4752,0.10069593787193298,4752,0.10069593787193298,114,1.14,False,,,
RAF.HE_20250128105334_HH_EV,RAF,3739,1,3891,0.2665194869041443,3891,0.2665194869041443,-152,1.52,False,3891,,
